person_id,zone_id,entry_time,exit_time,dwell_s,gender,age_range,visit_date,hour_of_day
P_01134,Z_C1,2025-03-13 14:13:19,2025-03-13 14:13:39,26,F,young_adult,2025-03-13,14
P_01160,Z_E1,2025-03-13 14:13:38,2025-03-13 14:13:44,0,M,young_adult,2025-03-13,14
P_01289,Z_C1,2025-03-13 14:13:05,2025-03-13 14:13:45,0,F,young_adult,2025-03-13,14
P_01114,Z_N9,2025-03-13 14:10:37,2025-03-13 14:13:47,190,F,adult,2025-03-13,14
P_01268,Z_C1,2025-03-13 14:13:24,2025-03-13 14:13:48,24,F,middle_aged,2025-03-13,14
P_01237,Z_N8,2025-03-13 14:08:02,2025-03-13 14:13:55,0,M,middle_aged,2025-03-13,14
P_01107,Z_N7,2025-03-13 14:09:13,2025-03-13 14:14:02,289,F,adult,2025-03-13,14
P_01290,Z_N7,2025-03-13 14:10:33,2025-03-13 14:14:06,213,F,teenager,2025-03-13,14
P_01134,Z_C2,2025-03-13 14:13:50,2025-03-13 14:14:08,20,F,young_adult,2025-03-13,14
P_01280,Z_C2,2025-03-13 14:13:53,2025-03-13 14:14:13,0,F,young_adult,2025-03-13,14
P_01291,Z_C3,2025-03-13 14:14:04,2025-03-13 14:14:17,13,F,young_adult,2025-03-13,14
P_01284,Z_C3,2025-03-13 14:13:54,2025-03-13 14:14:20,26,M,adult,2025-03-13,14
P_01292,Z_CK,2025-03-13 14:10:02,2025-03-13 14:14:34,0,M,young_adult,2025-03-13,14
P_01243,Z_E1,2025-03-13 14:14:23,2025-03-13 14:14:35,12,M,middle_aged,2025-03-13,14
P_01237,Z_C1,2025-03-13 14:14:16,2025-03-13 14:14:42,26,M,middle_aged,2025-03-13,14
P_01268,Z_C2,2025-03-13 14:14:12,2025-03-13 14:14:44,32,F,middle_aged,2025-03-13,14
P_01122,Z_C2,2025-03-13 14:14:25,2025-03-13 14:14:47,22,F,adult,2025-03-13,14
P_01134,Z_C3,2025-03-13 14:14:34,2025-03-13 14:14:53,18,F,young_adult,2025-03-13,14
P_01183,Z_N3,2025-03-13 14:12:39,2025-03-13 14:14:54,135,F,middle_aged,2025-03-13,14
P_01161,Z_N1,2025-03-13 14:12:37,2025-03-13 14:14:57,140,M,adult,2025-03-13,14
P_01285,Z_CK,2025-03-13 14:12:21,2025-03-13 14:14:57,156,M,teenager,2025-03-13,14
P_01280,Z_C3,2025-03-13 14:14:35,2025-03-13 14:14:57,0,F,young_adult,2025-03-13,14
P_01266,Z_E1,2025-03-13 14:14:50,2025-03-13 14:15:04,14,M,young_adult,2025-03-13,14
P_01105,Z_N6,2025-03-13 14:10:55,2025-03-13 14:15:09,254,M,adult,2025-03-13,14
P_01237,Z_C1,2025-03-13 14:14:49,2025-03-13 14:15:09,20,M,middle_aged,2025-03-13,14
P_01289,Z_N6,2025-03-13 14:13:59,2025-03-13 14:15:09,70,F,young_adult,2025-03-13,14
P_01287,Z_CK,2025-03-13 14:10:46,2025-03-13 14:15:13,261,F,young_adult,2025-03-13,14
P_01284,Z_N5,2025-03-13 14:14:33,2025-03-13 14:15:16,43,M,adult,2025-03-13,14
P_01285,Z_E2,2025-03-13 14:15:10,2025-03-13 14:15:19,0,M,teenager,2025-03-13,14
P_01122,Z_C1,2025-03-13 14:14:58,2025-03-13 14:15:21,23,F,adult,2025-03-13,14
P_01183,Z_E1,2025-03-13 14:15:12,2025-03-13 14:15:22,0,F,middle_aged,2025-03-13,14
P_01243,Z_C2,2025-03-13 14:15:08,2025-03-13 14:15:30,22,M,middle_aged,2025-03-13,14
P_01107,Z_N2,2025-03-13 14:14:15,2025-03-13 14:15:34,79,F,adult,2025-03-13,14
P_01165,Z_N3,2025-03-13 14:10:49,2025-03-13 14:15:42,293,M,adult,2025-03-13,14
P_01268,Z_C3,2025-03-13 14:15:13,2025-03-13 14:15:43,30,F,middle_aged,2025-03-13,14
P_01117,Z_S3,2025-03-13 14:10:27,2025-03-13 14:15:44,317,M,middle_aged,2025-03-13,14
P_01293,Z_S4,2025-03-13 14:11:02,2025-03-13 14:15:51,289,F,young_adult,2025-03-13,14
P_01291,Z_N5,2025-03-13 14:14:47,2025-03-13 14:15:53,66,F,young_adult,2025-03-13,14
P_01287,Z_E2,2025-03-13 14:15:39,2025-03-13 14:15:57,18,F,young_adult,2025-03-13,14
P_01160,Z_N6,2025-03-13 14:13:56,2025-03-13 14:16:00,124,M,young_adult,2025-03-13,14
P_01241,Z_CK,2025-03-13 14:08:41,2025-03-13 14:16:09,165,F,senior,2025-03-13,14
P_01287,Z_C2,2025-03-13 14:16:00,2025-03-13 14:16:11,11,F,young_adult,2025-03-13,14
P_01161,Z_C2,2025-03-13 14:15:41,2025-03-13 14:16:12,29,M,adult,2025-03-13,14
P_01243,Z_C3,2025-03-13 14:15:57,2025-03-13 14:16:14,17,M,middle_aged,2025-03-13,14
P_01165,Z_C2,2025-03-13 14:15:48,2025-03-13 14:16:17,0,M,adult,2025-03-13,14
P_01117,Z_C2,2025-03-13 14:15:52,2025-03-13 14:16:23,31,M,middle_aged,2025-03-13,14
P_01287,Z_C2,2025-03-13 14:16:13,2025-03-13 14:16:25,12,F,young_adult,2025-03-13,14
P_01225,Z_N10,2025-03-13 14:09:54,2025-03-13 14:16:34,106,M,middle_aged,2025-03-13,14
P_01122,Z_N10,2025-03-13 14:16:04,2025-03-13 14:16:38,34,F,adult,2025-03-13,14
P_01127,Z_S1,2025-03-13 14:11:07,2025-03-13 14:16:38,331,M,middle_aged,2025-03-13,14
P_01215,Z_E1,2025-03-13 14:16:24,2025-03-13 14:16:40,16,F,senior,2025-03-13,14
P_01112,Z_S3,2025-03-13 14:12:14,2025-03-13 14:16:42,268,F,middle_aged,2025-03-13,14
P_01165,Z_C1,2025-03-13 14:16:34,2025-03-13 14:16:48,14,M,adult,2025-03-13,14
P_01287,Z_C1,2025-03-13 14:16:30,2025-03-13 14:16:57,27,F,young_adult,2025-03-13,14
P_01117,Z_C3,2025-03-13 14:16:41,2025-03-13 14:16:59,18,M,middle_aged,2025-03-13,14
P_01112,Z_C3,2025-03-13 14:17:02,2025-03-13 14:17:15,13,F,middle_aged,2025-03-13,14
P_01291,Z_C1,2025-03-13 14:16:57,2025-03-13 14:17:15,18,F,young_adult,2025-03-13,14
P_01284,Z_C1,2025-03-13 14:16:48,2025-03-13 14:17:16,28,M,adult,2025-03-13,14
P_01122,Z_C2,2025-03-13 14:17:09,2025-03-13 14:17:21,12,F,adult,2025-03-13,14
P_01286,Z_N8,2025-03-13 14:12:26,2025-03-13 14:17:23,297,F,young_adult,2025-03-13,14
P_01243,Z_C2,2025-03-13 14:17:10,2025-03-13 14:17:27,17,M,middle_aged,2025-03-13,14
P_01280,Z_N10,2025-03-13 14:15:28,2025-03-13 14:17:36,128,F,young_adult,2025-03-13,14
P_01112,Z_C2,2025-03-13 14:17:26,2025-03-13 14:17:38,12,F,middle_aged,2025-03-13,14
P_01287,Z_CK,2025-03-13 14:17:21,2025-03-13 14:17:54,80,F,young_adult,2025-03-13,14
P_01114,Z_S6,2025-03-13 14:14:01,2025-03-13 14:17:55,234,F,adult,2025-03-13,14
P_01204,Z_N9,2025-03-13 14:13:46,2025-03-13 14:17:57,251,F,middle_aged,2025-03-13,14
P_01269,Z_N9,2025-03-13 14:13:19,2025-03-13 14:18:05,286,F,middle_aged,2025-03-13,14
P_01122,Z_C1,2025-03-13 14:17:37,2025-03-13 14:18:08,31,F,adult,2025-03-13,14
P_01225,Z_N7,2025-03-13 14:16:57,2025-03-13 14:18:09,72,M,middle_aged,2025-03-13,14
P_01117,Z_N4,2025-03-13 14:17:09,2025-03-13 14:18:17,128,M,middle_aged,2025-03-13,14
P_01243,Z_C1,2025-03-13 14:17:56,2025-03-13 14:18:18,22,M,middle_aged,2025-03-13,14
P_01291,Z_E1,2025-03-13 14:18:16,2025-03-13 14:18:35,19,F,young_adult,2025-03-13,14
P_01265,Z_E2,2025-03-13 14:18:21,2025-03-13 14:18:35,14,M,senior,2025-03-13,14
P_01112,Z_C1,2025-03-13 14:18:10,2025-03-13 14:18:41,31,F,middle_aged,2025-03-13,14
P_01294,Z_CK,2025-03-13 14:13:33,2025-03-13 14:18:41,0,F,young_adult,2025-03-13,14
P_01114,Z_C2,2025-03-13 14:18:28,2025-03-13 14:18:43,15,F,adult,2025-03-13,14
P_01204,Z_C2,2025-03-13 14:18:15,2025-03-13 14:18:48,33,F,middle_aged,2025-03-13,14
P_01237,Z_S2,2025-03-13 14:15:43,2025-03-13 14:18:53,190,M,middle_aged,2025-03-13,14
P_01289,Z_N4,2025-03-13 14:15:41,2025-03-13 14:18:58,197,F,young_adult,2025-03-13,14
P_01165,Z_S1,2025-03-13 14:17:16,2025-03-13 14:19:00,104,M,adult,2025-03-13,14
P_01268,Z_N7,2025-03-13 14:18:23,2025-03-13 14:19:04,41,F,middle_aged,2025-03-13,14
P_01114,Z_C3,2025-03-13 14:18:59,2025-03-13 14:19:11,12,F,adult,2025-03-13,14
P_01289,Z_E1,2025-03-13 14:19:07,2025-03-13 14:19:15,0,F,young_adult,2025-03-13,14
P_01117,Z_N4,2025-03-13 14:18:37,2025-03-13 14:19:17,169,M,middle_aged,2025-03-13,14
P_01265,Z_C1,2025-03-13 14:18:54,2025-03-13 14:19:17,23,M,senior,2025-03-13,14
P_01134,Z_N9,2025-03-13 14:15:16,2025-03-13 14:19:20,300,F,young_adult,2025-03-13,14
P_01290,Z_N10,2025-03-13 14:14:21,2025-03-13 14:19:20,299,F,teenager,2025-03-13,14
P_01237,Z_E1,2025-03-13 14:19:07,2025-03-13 14:19:26,19,M,middle_aged,2025-03-13,14
P_01105,Z_N4,2025-03-13 14:15:21,2025-03-13 14:19:32,251,M,adult,2025-03-13,14
P_01204,Z_C1,2025-03-13 14:19:19,2025-03-13 14:19:41,22,F,middle_aged,2025-03-13,14
P_01165,Z_C2,2025-03-13 14:19:26,2025-03-13 14:19:43,17,M,adult,2025-03-13,14
P_01290,Z_C2,2025-03-13 14:19:33,2025-03-13 14:19:56,23,F,teenager,2025-03-13,14
P_01161,Z_N1,2025-03-13 14:16:16,2025-03-13 14:19:59,223,M,adult,2025-03-13,14
P_01265,Z_C1,2025-03-13 14:19:30,2025-03-13 14:20:04,34,M,senior,2025-03-13,14
P_01237,Z_C1,2025-03-13 14:19:55,2025-03-13 14:20:06,11,M,middle_aged,2025-03-13,14
P_01107,Z_S4,2025-03-13 14:15:41,2025-03-13 14:20:07,266,F,adult,2025-03-13,14
P_01105,Z_E2,2025-03-13 14:19:52,2025-03-13 14:20:11,19,M,adult,2025-03-13,14
P_01134,Z_C2,2025-03-13 14:19:39,2025-03-13 14:20:11,32,F,young_adult,2025-03-13,14
P_01284,Z_S4,2025-03-13 14:17:28,2025-03-13 14:20:14,166,M,adult,2025-03-13,14
P_01160,Z_N3,2025-03-13 14:16:21,2025-03-13 14:20:20,239,M,young_adult,2025-03-13,14
P_01285,Z_E2,2025-03-13 14:20:07,2025-03-13 14:20:27,20,M,teenager,2025-03-13,14
P_01161,Z_C1,2025-03-13 14:20:03,2025-03-13 14:20:28,25,M,adult,2025-03-13,14
P_01183,Z_N10,2025-03-13 14:16:14,2025-03-13 14:20:35,261,F,middle_aged,2025-03-13,14
P_01265,Z_C2,2025-03-13 14:20:16,2025-03-13 14:20:39,23,M,senior,2025-03-13,14
P_01134,Z_C1,2025-03-13 14:20:25,2025-03-13 14:20:42,17,F,young_adult,2025-03-13,14
P_01160,Z_C2,2025-03-13 14:20:32,2025-03-13 14:20:46,14,M,young_adult,2025-03-13,14
P_01290,Z_C1,2025-03-13 14:20:21,2025-03-13 14:20:55,34,F,teenager,2025-03-13,14
P_01161,Z_C2,2025-03-13 14:20:32,2025-03-13 14:20:58,26,M,adult,2025-03-13,14
P_01204,Z_S2,2025-03-13 14:19:53,2025-03-13 14:20:58,65,F,middle_aged,2025-03-13,14
P_01237,Z_C2,2025-03-13 14:20:36,2025-03-13 14:20:59,23,M,middle_aged,2025-03-13,14
P_01285,Z_C1,2025-03-13 14:20:56,2025-03-13 14:21:13,17,M,teenager,2025-03-13,14
P_01265,Z_C3,2025-03-13 14:20:54,2025-03-13 14:21:15,21,M,senior,2025-03-13,14
P_01114,Z_N7,2025-03-13 14:19:28,2025-03-13 14:21:23,115,F,adult,2025-03-13,14
P_01117,Z_N4,2025-03-13 14:19:38,2025-03-13 14:21:26,239,M,middle_aged,2025-03-13,14
P_01237,Z_C3,2025-03-13 14:21:09,2025-03-13 14:21:27,18,M,middle_aged,2025-03-13,14
P_01160,Z_C2,2025-03-13 14:21:17,2025-03-13 14:21:31,14,M,young_adult,2025-03-13,14
P_01295,Z_S4,2025-03-13 14:19:12,2025-03-13 14:21:31,139,M,middle_aged,2025-03-13,14
P_01112,Z_CK,2025-03-13 14:18:57,2025-03-13 14:21:32,155,F,middle_aged,2025-03-13,14
P_01285,Z_C2,2025-03-13 14:21:22,2025-03-13 14:21:38,16,M,teenager,2025-03-13,14
P_01117,Z_N5,2025-03-13 14:21:37,2025-03-13 14:21:41,159,M,middle_aged,2025-03-13,14
P_01243,Z_CK,2025-03-13 14:18:52,2025-03-13 14:21:45,173,M,middle_aged,2025-03-13,14
P_01161,Z_C3,2025-03-13 14:21:23,2025-03-13 14:21:47,24,M,adult,2025-03-13,14
P_01287,Z_N1,2025-03-13 14:18:02,2025-03-13 14:21:48,226,F,young_adult,2025-03-13,14
P_01286,Z_S4,2025-03-13 14:17:25,2025-03-13 14:21:52,267,F,young_adult,2025-03-13,14
P_01268,Z_N4,2025-03-13 14:19:26,2025-03-13 14:21:59,153,F,middle_aged,2025-03-13,14
P_01127,Z_N6,2025-03-13 14:16:46,2025-03-13 14:22:06,320,M,middle_aged,2025-03-13,14
P_01112,Z_E1,2025-03-13 14:22:03,2025-03-13 14:22:08,0,F,middle_aged,2025-03-13,14
P_01285,Z_C3,2025-03-13 14:21:58,2025-03-13 14:22:13,15,M,teenager,2025-03-13,14
P_01237,Z_C2,2025-03-13 14:21:55,2025-03-13 14:22:16,14,M,middle_aged,2025-03-13,14
P_01160,Z_C1,2025-03-13 14:22:01,2025-03-13 14:22:23,22,M,young_adult,2025-03-13,14
P_01127,Z_E2,2025-03-13 14:22:14,2025-03-13 14:22:24,0,M,middle_aged,2025-03-13,14
P_01280,Z_N7,2025-03-13 14:17:42,2025-03-13 14:22:25,283,F,young_adult,2025-03-13,14
P_01243,Z_C2,2025-03-13 14:22:02,2025-03-13 14:22:26,0,M,middle_aged,2025-03-13,14
P_01286,Z_C2,2025-03-13 14:22:08,2025-03-13 14:22:30,27,F,young_adult,2025-03-13,14
P_01122,Z_CK,2025-03-13 14:18:32,2025-03-13 14:22:38,246,F,adult,2025-03-13,14
P_01287,Z_C2,2025-03-13 14:22:15,2025-03-13 14:22:42,0,F,young_adult,2025-03-13,14
P_01112,Z_C2,2025-03-13 14:22:12,2025-03-13 14:22:44,32,F,middle_aged,2025-03-13,14
P_01237,Z_C1,2025-03-13 14:22:39,2025-03-13 14:23:11,32,M,middle_aged,2025-03-13,14
P_01243,Z_C3,2025-03-13 14:22:41,2025-03-13 14:23:12,31,M,middle_aged,2025-03-13,14
P_01122,Z_E1,2025-03-13 14:23:03,2025-03-13 14:23:17,14,F,adult,2025-03-13,14
P_01114,Z_N9,2025-03-13 14:21:41,2025-03-13 14:23:21,100,F,adult,2025-03-13,14
P_01286,Z_C3,2025-03-13 14:22:56,2025-03-13 14:23:24,28,F,young_adult,2025-03-13,14
P_01287,Z_C1,2025-03-13 14:22:58,2025-03-13 14:23:24,26,F,young_adult,2025-03-13,14
P_01112,Z_C1,2025-03-13 14:23:02,2025-03-13 14:23:32,30,F,middle_aged,2025-03-13,14
P_01284,Z_E2,2025-03-13 14:23:17,2025-03-13 14:23:34,17,M,adult,2025-03-13,14
P_01124,Z_N4,2025-03-13 14:13:17,2025-03-13 14:23:37,300,M,middle_aged,2025-03-13,14
P_01134,Z_S5,2025-03-13 14:20:51,2025-03-13 14:23:40,169,F,young_adult,2025-03-13,14
P_01295,Z_E1,2025-03-13 14:23:37,2025-03-13 14:23:43,0,M,middle_aged,2025-03-13,14
P_01243,Z_E2,2025-03-13 14:23:34,2025-03-13 14:23:47,13,M,middle_aged,2025-03-13,14
P_01183,Z_N9,2025-03-13 14:20:54,2025-03-13 14:24:08,194,F,middle_aged,2025-03-13,14
P_01280,Z_N1,2025-03-13 14:22:33,2025-03-13 14:24:11,98,F,young_adult,2025-03-13,14
P_01291,Z_N9,2025-03-13 14:19:15,2025-03-13 14:24:15,0,F,young_adult,2025-03-13,14
P_01225,Z_N5,2025-03-13 14:18:51,2025-03-13 14:24:16,170,M,middle_aged,2025-03-13,14
P_01284,Z_C1,2025-03-13 14:24:01,2025-03-13 14:24:18,17,M,adult,2025-03-13,14
P_01225,Z_C1,2025-03-13 14:24:18,2025-03-13 14:24:23,12,M,middle_aged,2025-03-13,14
P_01134,Z_C2,2025-03-13 14:23:57,2025-03-13 14:24:26,29,F,young_adult,2025-03-13,14
P_01243,Z_C1,2025-03-13 14:23:51,2025-03-13 14:24:30,32,M,middle_aged,2025-03-13,14
P_01225,Z_E2,2025-03-13 14:24:28,2025-03-13 14:24:37,0,M,middle_aged,2025-03-13,14
P_01287,Z_N8,2025-03-13 14:23:57,2025-03-13 14:24:41,44,F,young_adult,2025-03-13,14
P_01183,Z_C2,2025-03-13 14:24:24,2025-03-13 14:24:46,22,F,middle_aged,2025-03-13,14
P_01284,Z_C2,2025-03-13 14:24:34,2025-03-13 14:24:50,16,M,adult,2025-03-13,14
P_01296,Z_E1,2025-03-13 14:24:36,2025-03-13 14:24:56,20,M,adult,2025-03-13,14
P_01289,Z_C2,2025-03-13 14:24:26,2025-03-13 14:24:57,31,F,young_adult,2025-03-13,14
P_01105,Z_N9,2025-03-13 14:20:24,2025-03-13 14:25:07,283,M,adult,2025-03-13,14
P_01225,Z_C2,2025-03-13 14:24:44,2025-03-13 14:25:08,23,M,middle_aged,2025-03-13,14
P_01243,Z_C2,2025-03-13 14:24:49,2025-03-13 14:25:12,0,M,middle_aged,2025-03-13,14
P_01160,Z_CK,2025-03-13 14:22:49,2025-03-13 14:25:13,144,M,young_adult,2025-03-13,14
P_01183,Z_C1,2025-03-13 14:24:56,2025-03-13 14:25:14,18,F,middle_aged,2025-03-13,14
P_01107,Z_S2,2025-03-13 14:20:38,2025-03-13 14:25:15,277,F,adult,2025-03-13,14
P_01204,Z_S1,2025-03-13 14:21:09,2025-03-13 14:25:16,247,F,middle_aged,2025-03-13,14
P_01284,Z_C3,2025-03-13 14:25:03,2025-03-13 14:25:19,16,M,adult,2025-03-13,14
P_01134,Z_C3,2025-03-13 14:24:53,2025-03-13 14:25:22,29,F,young_adult,2025-03-13,14
P_01161,Z_N2,2025-03-13 14:22:15,2025-03-13 14:25:24,189,M,adult,2025-03-13,14
P_01160,Z_E1,2025-03-13 14:25:15,2025-03-13 14:25:27,12,M,young_adult,2025-03-13,14
P_01287,Z_C1,2025-03-13 14:25:07,2025-03-13 14:25:29,22,F,young_adult,2025-03-13,14
P_01204,Z_C2,2025-03-13 14:25:29,2025-03-13 14:25:39,0,F,middle_aged,2025-03-13,14
P_01225,Z_C3,2025-03-13 14:25:24,2025-03-13 14:25:43,14,M,middle_aged,2025-03-13,14
P_01243,Z_C3,2025-03-13 14:25:29,2025-03-13 14:25:43,0,M,middle_aged,2025-03-13,14
P_01105,Z_C1,2025-03-13 14:25:28,2025-03-13 14:25:44,16,M,adult,2025-03-13,14
P_01290,Z_S1,2025-03-13 14:21:24,2025-03-13 14:25:44,260,F,teenager,2025-03-13,14
P_01165,Z_CK,2025-03-13 14:20:48,2025-03-13 14:25:46,298,M,adult,2025-03-13,14
P_01107,Z_C2,2025-03-13 14:25:30,2025-03-13 14:25:56,26,F,adult,2025-03-13,14
P_01243,Z_E2,2025-03-13 14:25:57,2025-03-13 14:26:04,0,M,middle_aged,2025-03-13,14
P_01160,Z_E2,2025-03-13 14:25:46,2025-03-13 14:26:05,19,M,young_adult,2025-03-13,14
P_01286,Z_CK,2025-03-13 14:23:33,2025-03-13 14:26:13,250,F,young_adult,2025-03-13,14
P_01297,Z_C1,2025-03-13 14:25:55,2025-03-13 14:26:14,19,M,young_adult,2025-03-13,14
P_01265,Z_N1,2025-03-13 14:21:35,2025-03-13 14:26:23,288,M,senior,2025-03-13,14
P_01286,Z_E2,2025-03-13 14:26:22,2025-03-13 14:26:31,0,F,young_adult,2025-03-13,14
P_01204,Z_C3,2025-03-13 14:26:01,2025-03-13 14:26:32,31,F,middle_aged,2025-03-13,14
P_01296,Z_E2,2025-03-13 14:26:20,2025-03-13 14:26:35,15,M,adult,2025-03-13,14
P_01160,Z_C2,2025-03-13 14:26:25,2025-03-13 14:26:35,0,M,young_adult,2025-03-13,14
P_01284,Z_C2,2025-03-13 14:26:15,2025-03-13 14:26:39,24,M,adult,2025-03-13,14
P_01225,Z_N5,2025-03-13 14:25:56,2025-03-13 14:26:41,45,M,middle_aged,2025-03-13,14
P_01243,Z_C1,2025-03-13 14:26:30,2025-03-13 14:26:47,17,M,middle_aged,2025-03-13,14
P_01295,Z_N7,2025-03-13 14:24:10,2025-03-13 14:26:48,158,M,middle_aged,2025-03-13,14
P_01237,Z_N6,2025-03-13 14:23:33,2025-03-13 14:26:49,345,M,middle_aged,2025-03-13,14
P_01290,Z_C2,2025-03-13 14:26:18,2025-03-13 14:26:51,33,F,teenager,2025-03-13,14
P_01107,Z_C3,2025-03-13 14:26:29,2025-03-13 14:26:52,23,F,adult,2025-03-13,14
P_01124,Z_CK,2025-03-13 14:23:42,2025-03-13 14:27:01,199,M,middle_aged,2025-03-13,14
P_01265,Z_C2,2025-03-13 14:26:43,2025-03-13 14:27:03,20,M,senior,2025-03-13,14
P_01285,Z_N2,2025-03-13 14:22:30,2025-03-13 14:27:13,283,M,teenager,2025-03-13,14
P_01134,Z_N7,2025-03-13 14:25:33,2025-03-13 14:27:16,103,F,young_adult,2025-03-13,14
P_01160,Z_C3,2025-03-13 14:27:02,2025-03-13 14:27:20,18,M,young_adult,2025-03-13,14
P_01237,Z_E2,2025-03-13 14:27:11,2025-03-13 14:27:23,12,M,middle_aged,2025-03-13,14
P_01117,Z_N9,2025-03-13 14:21:48,2025-03-13 14:27:26,338,M,middle_aged,2025-03-13,14
P_01284,Z_C3,2025-03-13 14:27:04,2025-03-13 14:27:34,30,M,adult,2025-03-13,14
P_01290,Z_C3,2025-03-13 14:27:23,2025-03-13 14:27:38,15,F,teenager,2025-03-13,14
P_01124,Z_C2,2025-03-13 14:27:09,2025-03-13 14:27:40,31,M,middle_aged,2025-03-13,14
P_01265,Z_C1,2025-03-13 14:27:29,2025-03-13 14:27:46,17,M,senior,2025-03-13,14
P_01114,Z_N4,2025-03-13 14:23:37,2025-03-13 14:27:49,252,F,adult,2025-03-13,14
P_01117,Z_C2,2025-03-13 14:27:42,2025-03-13 14:28:14,32,M,middle_aged,2025-03-13,14
P_01243,Z_N1,2025-03-13 14:27:11,2025-03-13 14:28:22,71,M,middle_aged,2025-03-13,14
P_01286,Z_E1,2025-03-13 14:28:10,2025-03-13 14:28:25,15,F,young_adult,2025-03-13,14
P_01112,Z_CK,2025-03-13 14:23:51,2025-03-13 14:28:30,279,F,middle_aged,2025-03-13,14
P_01285,Z_N10,2025-03-13 14:27:45,2025-03-13 14:28:31,46,M,teenager,2025-03-13,14
P_01105,Z_N1,2025-03-13 14:25:50,2025-03-13 14:28:32,155,M,adult,2025-03-13,14
P_01289,Z_N5,2025-03-13 14:25:15,2025-03-13 14:28:34,199,F,young_adult,2025-03-13,14
P_01124,Z_C1,2025-03-13 14:28:08,2025-03-13 14:28:37,29,M,middle_aged,2025-03-13,14
P_01114,Z_C1,2025-03-13 14:28:13,2025-03-13 14:28:39,26,F,adult,2025-03-13,14
P_01127,Z_N3,2025-03-13 14:22:35,2025-03-13 14:28:40,365,M,middle_aged,2025-03-13,14
P_01290,Z_N6,2025-03-13 14:27:50,2025-03-13 14:28:51,61,F,teenager,2025-03-13,14
P_01105,Z_C2,2025-03-13 14:28:42,2025-03-13 14:29:00,18,M,adult,2025-03-13,14
P_01107,Z_N6,2025-03-13 14:27:04,2025-03-13 14:29:02,118,F,adult,2025-03-13,14
P_01112,Z_E2,2025-03-13 14:28:59,2025-03-13 14:29:10,11,F,middle_aged,2025-03-13,14
P_01117,Z_C2,2025-03-13 14:28:43,2025-03-13 14:29:15,32,M,middle_aged,2025-03-13,14
P_01286,Z_C1,2025-03-13 14:28:52,2025-03-13 14:29:17,25,F,young_adult,2025-03-13,14
P_01124,Z_C1,2025-03-13 14:28:45,2025-03-13 14:29:18,33,M,middle_aged,2025-03-13,14
P_01280,Z_N10,2025-03-13 14:24:23,2025-03-13 14:29:22,299,F,young_adult,2025-03-13,14
P_01105,Z_C1,2025-03-13 14:29:26,2025-03-13 14:29:36,0,M,adult,2025-03-13,14
P_01290,Z_C2,2025-03-13 14:29:09,2025-03-13 14:29:43,34,F,teenager,2025-03-13,14
P_01107,Z_C2,2025-03-13 14:29:27,2025-03-13 14:29:46,19,F,adult,2025-03-13,14
P_01295,Z_N6,2025-03-13 14:27:16,2025-03-13 14:29:52,156,M,middle_aged,2025-03-13,14
P_01117,Z_C1,2025-03-13 14:29:39,2025-03-13 14:30:05,26,M,middle_aged,2025-03-13,14
P_01107,Z_C1,2025-03-13 14:29:56,2025-03-13 14:30:07,11,F,adult,2025-03-13,14
P_01161,Z_N5,2025-03-13 14:25:41,2025-03-13 14:30:07,266,M,adult,2025-03-13,14
P_01160,Z_N3,2025-03-13 14:27:41,2025-03-13 14:30:07,146,M,young_adult,2025-03-13,14
P_01287,Z_CK,2025-03-13 14:25:59,2025-03-13 14:30:09,0,F,young_adult,2025-03-13,14
P_01286,Z_C2,2025-03-13 14:29:51,2025-03-13 14:30:11,20,F,young_adult,2025-03-13,14
P_01280,Z_N6,2025-03-13 14:29:34,2025-03-13 14:30:11,37,F,young_adult,2025-03-13,14
P_01265,Z_S4,2025-03-13 14:28:06,2025-03-13 14:30:15,129,M,senior,2025-03-13,14
P_01290,Z_C1,2025-03-13 14:29:57,2025-03-13 14:30:25,28,F,teenager,2025-03-13,14
P_01280,Z_C2,2025-03-13 14:30:20,2025-03-13 14:30:33,13,F,young_adult,2025-03-13,14
P_01287,Z_E1,2025-03-13 14:30:28,2025-03-13 14:30:34,0,F,young_adult,2025-03-13,14
P_01204,Z_N6,2025-03-13 14:27:01,2025-03-13 14:30:36,215,F,middle_aged,2025-03-13,14
P_01265,Z_C2,2025-03-13 14:30:23,2025-03-13 14:30:45,22,M,senior,2025-03-13,14
P_01165,Z_N1,2025-03-13 14:25:57,2025-03-13 14:30:46,0,M,adult,2025-03-13,14
P_01286,Z_C3,2025-03-13 14:30:28,2025-03-13 14:30:49,21,F,young_adult,2025-03-13,14
P_01107,Z_CK,2025-03-13 14:30:32,2025-03-13 14:30:56,133,F,adult,2025-03-13,14
P_01134,Z_N1,2025-03-13 14:27:49,2025-03-13 14:31:00,191,F,young_adult,2025-03-13,14
P_01127,Z_N2,2025-03-13 14:28:49,2025-03-13 14:31:10,141,M,middle_aged,2025-03-13,14
P_01280,Z_C1,2025-03-13 14:30:54,2025-03-13 14:31:14,20,F,young_adult,2025-03-13,14
P_01165,Z_N10,2025-03-13 14:31:07,2025-03-13 14:31:16,196,M,adult,2025-03-13,14
P_01124,Z_S5,2025-03-13 14:29:51,2025-03-13 14:31:26,75,M,middle_aged,2025-03-13,14
P_01107,Z_E2,2025-03-13 14:31:18,2025-03-13 14:31:37,19,F,adult,2025-03-13,14
P_01237,Z_S5,2025-03-13 14:29:01,2025-03-13 14:31:40,145,M,middle_aged,2025-03-13,14
